dex_id	national_id	name	type1	type2	form_tag	hp	atk	def	spa	spd	spe	ability1	ability2	hidden_ability	evo_from	evo_method	evo_into	location	catch_rate	gender_ratio	egg_group1	egg_group2	description
799	799	Dragalge	Poison	Dragon																			
800	800	Clauncher	Water																				
801	801	Clawitzer	Water																				
802	802	Helioptile	Electric	Normal																			
803	803	Heliolisk	Electric	Normal																			
804	804	Tyrunt	Rock	Dragon																			
805	805	Tyrantrum	Rock	Dragon																			
806	806	Amaura	Rock	Ice																			
807	807	Aurorus	Rock	Ice																			
808	808	Sylveon	Fairy																				
809	809	Hawlucha	Fighting	Flying																			
810	810	Dedenne	Electric	Fairy																			
811	811	Carbink	Rock	Fairy																			
812	812	Goomy	Dragon																				
813	813	Sliggoo	Dragon																				
814	814	Goodra	Dragon																				
815	815	Klefki	Steel	Fairy																			
816	816	Phantump	Ghost	Grass																			
817	817	Trevenant	Ghost	Grass																			
818	818	Pumpkaboo	Ghost	Grass																			
819	819	Gourgeist	Ghost	Grass																			
820	820	Bergmite	Ice																				
821	821	Avalugg	Ice																				
822	822	Noibat	Flying	Dragon																			
823	823	Noivern	Flying	Dragon																			
824	824	Xerneas	Fairy																				
825	825	Yveltal	Dark	Flying																			
826	826	Zygarde	Dragon	Ground																			
827	827	Diancie	Rock	Fairy																			
828	828	Hoopa	Psychic	Ghost																			
829	829	Hoopa Unbound	Psychic	Dark																			
830	830	Volcanion	Fire	Water																			
831	831	Pyroar Female	Fire	Normal																			
832	832	Meowstic Female	Psychic																				
833	833	Aegislash Blade	Steel	Ghost																			
834	834	Arceus Fairy	Fairy																				
835	835	Zygarde Cell	Dragon	Ground																			
836	836	Zygarde Core	Dragon	Ground																			
837	837	Zygarde 10	Dragon	Ground																			
838	838	Zygarde Complete	Dragon	Ground																			
839	839	Ashgreninja	Water	Dark																			
840	840	Flabebe Blue	Fairy																				
841	841	Flabebe Orange	Fairy																				
842	842	Flabebe Yellow	Fairy																				
843	843	Flabebe White	Fairy																				
844	844	Floette Blue	Fairy																				
845	845	Floette Orange	Fairy																				
846	846	Floette Yellow	Fairy																				
847	847	Floette White	Fairy																				
848	848	Floette Eternal	Fairy																				
849	849	Florges Blue	Fairy																				
850	850	Florges Orange	Fairy																				
851	851	Florges Yellow	Fairy																				
852	852	Florges White	Fairy																				
853	853	Pumpkaboo Xl	Ghost	Grass																			
854	854	Pumpkaboo L	Ghost	Grass																			
855	855	Pumpkaboo M	Ghost	Grass																			
856	856	Gourgeist Xl	Ghost	Grass																			
857	857	Gourgeist L	Ghost	Grass																			
858	858	Gourgeist M	Ghost	Grass																			
859	859	Furfrou Heart	Normal																				
860	860	Furfrou Diamond	Normal																				
861	861	Furfrou Star	Normal																				
862	862	Furfrou Pharoah	Normal																				
863	863	Furfrou Kabuki	Normal																				
864	864	Furfrou La Reine	Normal																				
865	865	Furfrou Matron	Normal																				
866	866	Furfrou Dandy	Normal																				
867	867	Furfrou Debutante	Normal																				
868	868	Vivillon Fancy	Bug	Flying																			
869	869	Venusaur Mega	Grass	Poison																			
870	870	Charizard Mega X	Fire	Dragon																			
871	871	Charizard Mega Y	Fire	Flying																			
872	872	Blastoise Mega	Water																				
873	873	Beedrill Mega	Bug	Poison																			
874	874	Pidgeot Mega	Normal	Flying																			
875	875	Alakazam Mega	Psychic																				
876	876	Slowbro Mega	Water	Psychic																			
877	877	Gengar Mega	Ghost	Poison																			
878	878	Kangaskhan Mega	Normal																				
879	879	Pinsir Mega	Bug	Flying																			
880	880	Gyarados Mega	Water	Dark																			
881	881	Aerodactyl Mega	Rock	Flying																			
882	882	Mewtwo Mega X	Psychic	Fighting																			
883	883	Mewtwo Mega Y	Psychic																				
884	884	Ampharos Mega	Electric	Dragon																			
885	885	Steelix Mega	Steel	Ground																			
886	886	Scizor Mega	Bug	Steel																			
887	887	Heracross Mega	Bug	Fighting																			
888	888	Houndoom Mega	Dark	Fire																			
889	889	Tyranitar Mega	Rock	Dark																			
890	890	Sceptile Mega	Grass	Dragon																			
891	891	Blaziken Mega	Fire	Fighting																			
892	892	Swampert Mega	Water	Ground																			
893	893	Gardevoir Mega	Psychic	Fairy																			
894	894	Sableye Mega	Dark	Ghost																			
895	895	Mawile Mega	Steel	Fairy																			
896	896	Aggron Mega	Steel																				
897	897	Medicham Mega	Fighting	Psychic																			
898	898	Manectric Mega	Electric																				
899	899	Sharpedo Mega	Water	Dark																			
900	900	Camerupt Mega	Fire	Ground																			
901	901	Altaria Mega	Dragon	Fairy																			
902	902	Banette Mega	Ghost																				
903	903	Absol Mega	Dark																				
904	904	Glalie Mega	Ice																				
905	905	Salamence Mega	Dragon	Flying																			
906	906	Metagross Mega	Steel	Psychic																			
907	907	Latias Mega	Dragon	Psychic																			
908	908	Latios Mega	Dragon	Psychic																			
909	909	Groudon Primal	Ground	Fire																			
910	910	Kyogre Primal	Water																				
911	911	Rayquaza Mega	Dragon	Flying																			
912	912	Lopunny Mega	Normal	Fighting																			
913	913	Garchomp Mega	Dragon	Ground																			
914	914	Lucario Mega	Fighting	Steel																			
915	915	Abomasnow Mega	Grass	Ice																			
916	916	Gallade Mega	Psychic	Fighting																			
917	917	Audino Mega	Normal	Fairy																			
918	918	Diancie Mega	Rock	Fairy																			
919	919	Dialga Origin	Steel	Dragon																			
920	920	Palkia Origin	Water	Dragon																			
921	921	Vivillon Archipelago	Bug	Flying																			
922	922	Vivillon Continental	Bug	Flying																			
923	923	Vivillon Elegant	Bug	Flying																			
924	924	Vivillon Garden	Bug	Flying																			
925	925	Vivillon High Plains	Bug	Flying																			
926	926	Vivillon Icy Snow	Bug	Flying																			
927	927	Vivillon Jungle	Bug	Flying																			
928	928	Vivillon Marine	Bug	Flying																			
929	929	Vivillon Modern	Bug	Flying																			
930	930	Vivillon Monsoon	Bug	Flying																			
931	931	Vivillon Ocean	Bug	Flying																			
932	932	Vivillon Pokeball	Bug	Flying																			
933	933	Vivillon Polar	Bug	Flying																			
934	934	Vivillon River	Bug	Flying																			
935	935	Vivillon Sandstorm	Bug	Flying																			
936	936	Vivillon Savanna	Bug	Flying																			
937	937	Vivillon Sun	Bug	Flying																			
938	938	Vivillon Tundra	Bug	Flying																			
939	939	Rowlet	Grass	Flying																			
940	940	Dartrix	Grass	Flying																			
941	941	Decidueye	Grass	Ghost																			
942	942	Litten	Fire																				
943	943	Torracat	Fire																				
944	944	Incineroar	Fire	Dark																			
945	945	Popplio	Water																				
946	946	Brionne	Water																				
947	947	Primarina	Water	Fairy																			
948	948	Pikipek	Normal	Flying																			
949	949	Trumbeak	Normal	Flying																			
950	950	Toucannon	Normal	Flying																			
951	951	Yungoos	Normal																				
952	952	Gumshoos	Normal																				
953	953	Grubbin	Bug																				
954	954	Charjabug	Bug	Electric																			
955	955	Vikavolt	Bug	Electric																			
956	956	Crabrawler	Fighting																				
957	957	Crabominable	Fighting	Ice																			
958	958	Oricorio	Fire	Flying																			
959	959	Cutiefly	Bug	Fairy																			
960	960	Ribombee	Bug	Fairy																			
961	961	Rockruff	Rock																				
962	962	Lycanroc	Rock																				
963	963	Wishiwashi	Water																				
964	964	Mareanie	Poison	Water																			
965	965	Toxapex	Poison	Water																			
966	966	Mudbray	Ground																				
967	967	Mudsdale	Ground																				
968	968	Dewpider	Water	Bug																			
969	969	Araquanid	Water	Bug																			
970	970	Fomantis	Grass																				
971	971	Lurantis	Grass																				
972	972	Morelull	Grass	Fairy																			
973	973	Shiinotic	Grass	Fairy																			
974	974	Salandit	Poison	Fire																			
975	975	Salazzle	Poison	Fire																			
976	976	Stufful	Normal	Fighting																			
977	977	Bewear	Normal	Fighting																			
978	978	Bounsweet	Grass																				
979	979	Steenee	Grass																				
980	980	Tsareena	Grass																				
981	981	Comfey	Fairy																				
982	982	Oranguru	Normal	Psychic																			
983	983	Passimian	Fighting																				
984	984	Wimpod	Bug	Water																			
985	985	Golisopod	Bug	Water																			
986	986	Sandygast	Ghost	Ground																			
987	987	Palossand	Ghost	Ground																			
988	988	Pyukumuku	Water																				
989	989	Type Null	Normal																				
990	990	Silvally	Normal																				
991	991	Minior Shield	Rock	Flying																			
992	992	Komala	Normal																				
993	993	Turtonator	Fire	Dragon																			
994	994	Togedemaru	Electric	Steel																			
995	995	Mimikyu	Ghost	Fairy																			
996	996	Bruxish	Water	Psychic																			
997	997	Drampa	Normal	Dragon																			
998	998	Dhelmise	Ghost	Grass																			
999	999	Jangmo O	Dragon																				
1000	1000	Hakamo O	Dragon	Fighting																			
1001	1001	Kommo O	Dragon	Fighting																			
1002	1002	Tapu Koko	Electric	Fairy																			
1003	1003	Tapu Lele	Psychic	Fairy																			
1004	1004	Tapu Bulu	Grass	Fairy																			
1005	1005	Tapu Fini	Water	Fairy																			
1006	1006	Cosmog	Psychic																				
1007	1007	Cosmoem	Psychic																				
1008	1008	Solgaleo	Psychic	Steel																			
1009	1009	Lunala	Psychic	Ghost																			
1010	1010	Nihilego	Rock	Poison																			
1011	1011	Buzzwole	Bug	Fighting																			
1012	1012	Pheromosa	Bug	Fighting																			
1013	1013	Xurkitree	Electric																				
1014	1014	Celesteela	Steel	Flying																			
1015	1015	Kartana	Grass	Steel																			
1016	1016	Guzzlord	Dark	Dragon																			
1017	1017	Necrozma	Psychic																				
1018	1018	Magearna	Steel	Fairy																			
1019	1019	Marshadow	Fighting	Ghost																			
1020	1020	Rattata A	Dark	Normal																			
1021	1021	Raticate A	Dark	Normal																			
1022	1022	Raichu A	Electric	Psychic																			
1023	1023	Sandshrew A	Ice	Steel																			
1024	1024	Sandslash A	Ice	Steel																			
1025	1025	Vulpix A	Ice																				
1026	1026	Ninetales A	Ice	Fairy																			
1027	1027	Diglett A	Ground	Steel																			
1028	1028	Dugtrio A	Ground	Steel																			
1029	1029	Meowth A	Dark																				
1030	1030	Persian A	Dark																				
1031	1031	Geodude A	Rock	Electric																			
1032	1032	Graveler A	Rock	Electric																			
1033	1033	Golem A	Rock	Electric																			
1034	1034	Grimer A	Poison	Dark																			
1035	1035	Muk A	Poison	Dark																			
1036	1036	Exeggcute A	Grass	Psychic																			
1037	1037	Exeggutor A	Grass	Dragon																			
1038	1038	Cubone A	Ground																				
1039	1039	Marowak A	Fire	Ghost																			
1040	1040	Deoxys Attack	Psychic																				
1041	1041	Deoxys Defense	Psychic																				
1042	1042	Deoxys Speed	Psychic																				
1043	1043	Oricorio Y	Electric	Flying																			
1044	1044	Oricorio P	Psychic	Flying																			
1045	1045	Oricorio S	Ghost	Flying																			
1046	1046	Lycanroc N	Rock																				
1047	1047	Wishiwashi S	Water																				
1048	1048	Silvally Fight	Fighting																				
1049	1049	Silvally Flying	Flying																				
1050	1050	Silvally Poison	Poison																				
1051	1051	Silvally Ground	Ground																				
1052	1052	Silvally Rock	Rock																				
1053	1053	Silvally Bug	Bug																				
1054	1054	Silvally Ghost	Ghost																				
1055	1055	Silvally Steel	Steel																				
1056	1056	Silvally Fire	Fire																				
1057	1057	Silvally Water	Water																				
1058	1058	Silvally Grass	Grass																				
1059	1059	Silvally Electric	Electric																				
1060	1060	Silvally Psychic	Psychic																				
1061	1061	Silvally Ice	Ice																				
1062	1062	Silvally Dragon	Dragon																				
1063	1063	Silvally Dark	Dark																				
1064	1064	Silvally Fairy	Fairy																				
1065	1065	Minior Red	Rock	Flying																			
1066	1066	Minior Blue	Rock	Flying																			
1067	1067	Minior Orange	Rock	Flying																			
1068	1068	Minior Yellow	Rock	Flying																			
1069	1069	Minior Indigo	Rock	Flying																			
1070	1070	Minior Green	Rock	Flying																			
1071	1071	Minior Violet	Rock	Flying																			
1072	1072	Mimikyu Busted	Ghost	Fairy																			
1073	1073	Magearna P	Steel	Fairy																			
1074	1074	Poipole	Poison																				
1075	1075	Naganadel	Poison	Dragon																			
1076	1076	Stakataka	Rock	Steel																			
1077	1077	Blacephalon	Fire	Ghost																			
1078	1078	Zeraora	Electric																				
1079	1079	Necrozma Dusk Mane	Psychic	Steel																			
1080	1080	Necrozma Dawn Wings	Psychic	Ghost																			
1081	1081	Necrozma Ultra	Psychic	Dragon																			
1082	1082	Lycanroc Dusk	Rock																				
1083	1083	Meltan	Steel																				
1084	1084	Melmetal	Steel																				
1085	1085	Pikachu Surfing	Electric																				
1086	1086	Pikachu Flying	Electric																				
1087	1087	Pikachu Cosplay	Electric																				
1088	1088	Pikachu Libre	Electric																				
1089	1089	Pikachu Pop Star	Electric																				
1090	1090	Pikachu Rock Star	Electric																				
1091	1091	Pikachu Belle	Electric																				
1092	1092	Pikachu Phd	Electric																				
1093	1093	Pikachu Cap Original	Electric																				
1094	1094	Pikachu Cap Hoenn	Electric																				
1095	1095	Pikachu Cap Sinnoh	Electric																				
1096	1096	Pikachu Cap Unova	Electric																				
1097	1097	Pikachu Cap Kalos	Electric																				
1098	1098	Pikachu Cap Alola	Electric																				
1099	1099	Pikachu Cap Partner	Electric																				
1100	1100	Pichu Spiky	Electric																				
1101	1101	Xerneas Natural	Fairy																				
1102	1102	Grookey	Grass																				
1103	1103	Thwackey	Grass																				
1104	1104	Rillaboom	Grass																				
1105	1105	Scorbunny	Fire																				
1106	1106	Raboot	Fire																				
1107	1107	Cinderace	Fire																				
1108	1108	Sobble	Water																				
1109	1109	Drizzile	Water																				
1110	1110	Inteleon	Water																				
1111	1111	Skwovet	Normal																				
1112	1112	Greedent	Normal																				
1113	1113	Rookidee	Flying																				
1114	1114	Corvisquire	Flying																				
1115	1115	Corviknight	Flying	Steel																			
1116	1116	Blipbug	Bug																				
1117	1117	Dottler	Bug	Psychic																			
1118	1118	Orbeetle	Bug	Psychic																			
1119	1119	Nickit	Dark																				
1120	1120	Thievul	Dark																				
1121	1121	Gossifleur	Grass																				
1122	1122	Eldegoss	Grass																				
1123	1123	Wooloo	Normal																				
1124	1124	Dubwool	Normal																				
1125	1125	Chewtle	Water																				
1126	1126	Drednaw	Water	Rock																			
1127	1127	Yamper	Electric																				
1128	1128	Boltund	Electric																				
1129	1129	Rolycoly	Rock																				
1130	1130	Carkol	Rock	Fire																			
1131	1131	Coalossal	Rock	Fire																			
1132	1132	Applin	Grass	Dragon																			
1133	1133	Flapple	Grass	Dragon																			
1134	1134	Appletun	Grass	Dragon																			
1135	1135	Silicobra	Ground																				
1136	1136	Sandaconda	Ground																				
1137	1137	Cramorant	Flying	Water																			
1138	1138	Arrokuda	Water																				
1139	1139	Barraskewda	Water																				
1140	1140	Toxel	Electric	Poison																			
1141	1141	Toxtricity	Electric	Poison																			
1142	1142	Sizzlipede	Fire	Bug																			
1143	1143	Centiskorch	Fire	Bug																			
1144	1144	Clobbopus	Fighting																				
1145	1145	Grapploct	Fighting																				
1146	1146	Sinistea	Ghost																				
1147	1147	Polteageist	Ghost																				
1148	1148	Hatenna	Psychic																				
1149	1149	Hattrem	Psychic																				
1150	1150	Hatterene	Psychic	Fairy																			
1151	1151	Impidimp	Dark	Fairy																			
1152	1152	Morgrem	Dark	Fairy																			
1153	1153	Grimmsnarl	Dark	Fairy																			
1154	1154	Obstagoon	Dark	Normal																			
1155	1155	Perrserker	Steel																				
1156	1156	Cursola	Ghost																				
1157	1157	Sirfetchd	Fighting																				
1158	1158	Mr Rime	Ice	Psychic																			
1159	1159	Runerigus	Ground	Ghost																			
1160	1160	Milcery	Fairy																				
1161	1161	Alcremie Strawberry	Fairy																				
1162	1162	Falinks	Fighting																				
1163	1163	Pincurchin	Electric																				
1164	1164	Snom	Ice	Bug																			
1165	1165	Frosmoth	Ice	Bug																			
1166	1166	Stonjourner	Rock																				
1167	1167	Eiscue	Ice																				
1168	1168	Indeedee	Psychic	Normal																			
1169	1169	Morpeko	Electric	Dark																			
1170	1170	Cufant	Steel																				
1171	1171	Copperajah	Steel																				
1172	1172	Dracozolt	Electric	Dragon																			
1173	1173	Arctozolt	Electric	Ice																			
1174	1174	Dracovish	Water	Dragon																			
1175	1175	Arctovish	Water	Ice																			
1176	1176	Duraludon	Steel	Dragon																			
1177	1177	Dreepy	Dragon	Ghost																			
1178	1178	Drakloak	Dragon	Ghost																			
1179	1179	Dragapult	Dragon	Ghost																			
1180	1180	Zacian	Fairy																				
1181	1181	Zamazenta	Fighting																				
1182	1182	Eternatus	Poison	Dragon																			
1183	1183	Kubfu	Fighting																				
1184	1184	Urshifu Single	Fighting	Dark																			
1185	1185	Zarude	Dark	Grass																			
1186	1186	Regieleki	Electric																				
1187	1187	Regidrago	Dragon																				
1188	1188	Glastrier	Ice																				
1189	1189	Spectrier	Ghost																				
1190	1190	Calyrex	Psychic	Grass																			
1191	1191	Cramorant Gulping	Flying	Water																			
1192	1192	Cramorant Gorging	Flying	Water																			
1193	1193	Toxtricity Low Key	Electric	Poison																			
1194	1194	Sinistea Chipped	Ghost																				
1195	1195	Polteageist Chipped	Ghost																				
1196	1196	Alcremie Berry	Fairy																				
1197	1197	Alcremie Clover	Fairy																				
1198	1198	Alcremie Flower	Fairy																				
1199	1199	Alcremie Love	Fairy																				
1200	1200	Alcremie Ribbon	Fairy																				
1201	1201	Alcremie Star	Fairy																				
1202	1202	Eiscue Noice	Ice																				
1203	1203	Indeedee Female	Psychic	Normal																			
1204	1204	Morpeko Hangry	Electric	Dark																			
1205	1205	Zacian Crowned	Fairy	Steel																			
1206	1206	Zamazenta Crowned	Fighting	Steel																			
1207	1207	Eternatus Eternamax	Poison	Dragon																			
1208	1208	Urshifu Rapid	Fighting	Water																			
1209	1209	Zarude Dada	Dark	Grass																			
1210	1210	Calyrex Ice Rider	Psychic	Ice																			
1211	1211	Calyrex Shadow Rider	Psychic	Ghost																			
1212	1212	Meowth G	Steel																				
1213	1213	Ponyta G	Psychic																				
1214	1214	Rapidash G	Psychic	Fairy																			
1215	1215	Slowpoke G	Psychic																				
1216	1216	Slowbro G	Poison	Psychic																			
1217	1217	Farfetchd G	Fighting																				
1218	1218	Koffing G	Poison																				
1219	1219	Weezing G	Poison	Fairy																			
1220	1220	Mr Mime G	Ice	Psychic																			
1221	1221	Articuno G	Psychic	Flying																			
1222	1222	Zapdos G	Fighting	Flying																			
1223	1223	Moltres G	Dark	Flying																			
1224	1224	Slowking G	Poison	Psychic																			
1225	1225	Corsola G	Ghost																				
1226	1226	Zigzagoon G	Dark	Normal																			
1227	1227	Linoone G	Dark	Normal																			
1228	1228	Mime Jr G	Psychic	Fairy																			
1229	1229	Darumaka G	Ice																				
1230	1230	Darmanitan G	Ice																				
1231	1231	Darmanitan G Zen	Ice	Fire																			
1232	1232	Yamask G	Ground	Ghost																			
1233	1233	Stunfisk G	Ground	Steel																			
1234	1234	Growlithe H	Fire	Rock																			
1235	1235	Arcanine H	Fire	Rock																			
1236	1236	Voltorb H	Electric	Grass																			
1237	1237	Electrode H	Electric	Grass																			
1238	1238	Typhlosion H	Fire	Ghost																			
1239	1239	Qwilfish H	Dark	Poison																			
1240	1240	Sneasel H	Poison	Fighting																			
1241	1241	Samurott H	Water	Dark																			
1242	1242	Lilligant H	Grass	Fighting																			
1243	1243	Basculin H	Water																				
1244	1244	Zorua H	Normal	Ghost																			
1245	1245	Zoroark H	Normal	Ghost																			
1246	1246	Braviary H	Psychic	Flying																			
1247	1247	Sliggoo H	Dragon	Steel																			
1248	1248	Goodra H	Dragon	Steel																			
1249	1249	Avalugg H	Ice	Rock																			
1250	1250	Decidueye H	Grass	Fighting																			
1251	1251	Wyrdeer	Normal	Psychic																			
1252	1252	Kleavor	Bug	Rock																			
1253	1253	Ursaluna	Normal	Ground																			
1254	1254	Basculegion M	Water	Ghost																			
1255	1255	Basculegion F	Water	Ghost																			
1256	1256	Sneasler	Poison	Fighting																			
1257	1257	Overqwil	Dark	Poison																			
1258	1258	Enamorus	Fairy	Flying																			
1259	1259	Enamorus Therian	Fairy	Flying																			
1260	1260	Venusaur Giga	Grass	Poison																			
1261	1261	Charizard Giga	Fire	Flying																			
1262	1262	Blastoise Giga	Water																				
1263	1263	Butterfree Giga	Bug	Flying																			
1264	1264	Pikachu Giga	Electric																				
1265	1265	Meowth Giga	Normal																				
1266	1266	Machamp Giga	Fighting																				
1267	1267	Gengar Giga	Ghost	Poison																			
1268	1268	Kingler Giga	Water																				
1269	1269	Lapras Giga	Water	Ice																			
1270	1270	Eevee Giga	Normal																				
1271	1271	Snorlax Giga	Normal																				
1272	1272	Garbodor Giga	Poison																				
1273	1273	Melmetal Giga	Steel																				
1274	1274	Rillaboom Giga	Grass																				
1275	1275	Cinderace Giga	Fire																				
1276	1276	Inteleon Giga	Water																				
1277	1277	Corviknight Giga	Flying	Steel																			
1278	1278	Orbeetle Giga	Bug	Psychic																			
1279	1279	Drednaw Giga	Water	Rock																			
1280	1280	Coalossal Giga	Rock	Fire																			
1281	1281	Flapple Giga	Grass	Dragon																			
1282	1282	Appletun Giga	Grass	Dragon																			
1283	1283	Sandaconda Giga	Ground																				
1284	1284	Toxtricity Giga	Electric	Poison																			
1285	1285	Toxtricity Low Key Giga	Electric	Poison																			
1286	1286	Centiskorch Giga	Fire	Bug																			
1287	1287	Hatterene Giga	Psychic	Fairy																			
1288	1288	Grimmsnarl Giga	Dark	Fairy																			
1289	1289	Alcremie Giga	Fairy																				
1290	1290	Copperajah Giga	Steel																				
1291	1291	Duraludon Giga	Steel	Dragon																			
1292	1292	Urshifu Single Giga	Fighting	Dark																			
1293	1293	Urshifu Rapid Giga	Fighting	Water																			
