dex_id	national_id	name	type1	type2	form_tag	hp	atk	def	spa	spd	spe	ability1	ability2	hidden_ability	evo_from	evo_method	evo_into	location	catch_rate	gender_ratio	egg_group1	egg_group2	description
775	775	Komala	Normal																				
776	776	Turtonator	Fire	Dragon																			
777	777	Togedemaru	Electric	Steel																			
778	778	Mimikyu	Ghost	Fairy																			
779	779	Bruxish	Water	Psychic																			
780	780	Drampa	Normal	Dragon																			
781	781	Dhelmise	Ghost	Grass																			
782	782	Jangmo-o	Dragon																				
783	783	Hakamo-o	Dragon	Fighting																			
784	784	Kommo-o	Dragon	Fighting																			
785	785	Tapu Koko	Electric	Fairy																			
786	786	Tapu Lele	Psychic	Fairy																			
787	787	Tapu Bulu	Grass	Fairy																			
788	788	Tapu Fini	Water	Fairy																			
789	789	Cosmog	Psychic																				
790	790	Cosmoem	Psychic																				
791	791	Solgaleo	Psychic	Steel																			
792	792	Lunala	Psychic	Ghost																			
793	793	Nihilego	Rock	Poison																			
794	794	Buzzwole	Bug	Fighting																			
795	795	Pheromosa	Bug	Fighting																			
796	796	Xurkitree	Electric																				
797	797	Celesteela	Steel	Flying																			
798	798	Kartana	Grass	Steel																			
799	799	Guzzlord	Dark	Dragon																			
800	800	Necrozma	Psychic																				
801	801	Magearna	Steel	Fairy																			
802	802	Marshadow	Fighting	Ghost																			
803	803	Poipole	Poison																				
804	804	Naganadel	Poison	Dragon																			
805	805	Stakataka	Rock	Steel																			
806	806	Blacephalon	Fire	Ghost																			
807	807	Zeraora	Electric																				
808	808	Meltan	Steel																				
809	809	Melmetal	Steel																				
810	810	Grookey	Grass																				
811	811	Thwackey	Grass																				
812	812	Rillaboom	Grass																				
813	813	Scorbunny	Fire																				
814	814	Raboot	Fire																				
815	815	Cinderace	Fire																				
816	816	Sobble	Water																				
817	817	Drizzile	Water																				
818	818	Inteleon	Water																				
819	819	Skwovet	Normal																				
820	820	Greedent	Normal																				
821	821	Rookidee	Flying																				
822	822	Corvisquire	Flying																				
823	823	Corviknight	Flying	Steel																			
824	824	Blipbug	Bug																				
825	825	Dottler	Bug	Psychic																			
826	826	Orbeetle	Bug	Psychic																			
827	827	Nickit	Dark																				
828	828	Thievul	Dark																				
829	829	Gossifleur	Grass																				
830	830	Eldegoss	Grass																				
831	831	Wooloo	Normal																				
832	832	Dubwool	Normal																				
833	833	Chewtle	Water																				
834	834	Drednaw	Water	Rock																			
835	835	Yamper	Electric																				
836	836	Boltund	Electric																				
837	837	Rolycoly	Rock																				
838	838	Carkol	Rock	Fire																			
839	839	Coalossal	Rock	Fire																			
840	840	Applin	Grass	Dragon																			
841	841	Flapple	Grass	Dragon																			
842	842	Appletun	Grass	Dragon																			
843	843	Silicobra	Ground																				
844	844	Sandaconda	Ground																				
845	845	Cramorant	Flying	Water																			
846	846	Arrokuda	Water																				
847	847	Barraskewda	Water																				
848	848	Toxel	Electric	Poison																			
849	849	Toxtricity	Electric	Poison																			
850	850	Sizzlipede	Fire	Bug																			
851	851	Centiskorch	Fire	Bug																			
852	852	Clobbopus	Fighting																				
853	853	Grapploct	Fighting																				
854	854	Sinistea	Ghost																				
855	855	Polteageist	Ghost																				
856	856	Hatenna	Psychic																				
857	857	Hattrem	Psychic																				
858	858	Hatterene	Psychic	Fairy																			
859	859	Impidimp	Dark	Fairy																			
860	860	Morgrem	Dark	Fairy																			
861	861	Grimmsnarl	Dark	Fairy																			
862	862	Obstagoon	Dark	Normal																			
863	863	Perrserker	Steel																				
864	864	Cursola	Ghost																				
865	865	Sirfetch'd	Fighting																				
866	866	Mr. Rime	Ice	Psychic																			
867	867	Runerigus	Ground	Ghost																			
868	868	Milcery	Fairy																				
869	869	Alcremie	Fairy																				
870	870	Falinks	Fighting																				
871	871	Pincurchin	Electric																				
872	872	Snom	Ice	Bug																			
873	873	Frosmoth	Ice	Bug																			
874	874	Stonjourner	Rock																				
875	875	Eiscue	Ice																				
876	876	Indeedee	Psychic	Normal																			
877	877	Morpeko	Electric	Dark																			
878	878	Cufant	Steel																				
879	879	Copperajah	Steel																				
880	880	Dracozolt	Electric	Dragon																			
881	881	Arctozolt	Electric	Ice																			
882	882	Dracovish	Water	Dragon																			
883	883	Arctovish	Water	Ice																			
884	884	Duraludon	Steel	Dragon																			
885	885	Dreepy	Dragon	Ghost																			
886	886	Drakloak	Dragon	Ghost																			
887	887	Dragapult	Dragon	Ghost																			
888	888	Zacian	Fairy																				
889	889	Zamazenta	Fighting																				
890	890	Eternatus	Poison	Dragon																			
891	891	Kubfu	Fighting																				
892	892	Urshifu	Fighting	Dark																			
893	893	Zarude	Dark	Grass																			
894	894	Regieleki	Electric																				
895	895	Regidrago	Dragon																				
896	896	Glastrier	Ice																				
897	897	Spectrier	Ghost																				
898	898	Calyrex	Psychic	Grass																			
899	899	Wyrdeer	Normal	Psychic																			
900	900	Kleavor	Bug	Rock																			
901	901	Ursaluna	Ground	Normal																			
902	902	Basculegion	Water	Ghost																			
903	903	Sneasler	Fighting	Poison																			
904	904	Overqwil	Dark	Poison																			
905	905	Enamorus	Fairy	Flying																			
906	906	Sprigatito	Grass																				
907	907	Floragato	Grass																				
908	908	Meowscarada	Grass	Dark																			
909	909	Fuecoco	Fire																				
910	910	Crocalor	Fire																				
911	911	Skeledirge	Fire	Ghost																			
912	912	Quaxly	Water																				
913	913	Quaxwell	Water																				
914	914	Quaquaval	Water	Fighting																			
915	915	Lechonk	Normal																				
916	916	Oinkologne	Normal																				
917	917	Tarountula	Bug																				
918	918	Spidops	Bug																				
919	919	Nymble	Bug																				
920	920	Lokix	Bug	Dark																			
921	921	Pawmi	Electric																				
922	922	Pawmo	Electric	Fighting																			
923	923	Pawmot	Electric	Fighting																			
924	924	Tandemaus	Normal																				
925	925	Maushold	Normal																				
926	926	Fidough	Fairy																				
927	927	Dachsbun	Fairy																				
928	928	Smoliv	Grass	Normal																			
929	929	Dolliv	Grass	Normal																			
930	930	Arboliva	Grass	Normal																			
931	931	Squawkabilly	Normal	Flying																			
932	932	Nacli	Rock																				
933	933	Naclstack	Rock																				
934	934	Garganacl	Rock																				
935	935	Charcadet	Fire																				
936	936	Armarouge	Fire	Psychic																			
937	937	Ceruledge	Fire	Ghost																			
938	938	Tadbulb	Electric																				
939	939	Bellibolt	Electric																				
940	940	Wattrel	Electric	Flying																			
941	941	Kilowattrel	Electric	Flying																			
942	942	Maschiff	Dark																				
943	943	Mabosstiff	Dark																				
944	944	Shroodle	Poison	Normal																			
945	945	Grafaiai	Poison	Normal																			
946	946	Bramblin	Grass	Ghost																			
947	947	Brambleghast	Grass	Ghost																			
948	948	Toedscool	Ground	Grass																			
949	949	Toedscruel	Ground	Grass																			
950	950	Klawf	Rock																				
951	951	Capsakid	Grass																				
952	952	Scovillain	Grass	Fire																			
953	953	Rellor	Bug																				
954	954	Rabsca	Bug	Psychic																			
955	955	Flittle	Psychic																				
956	956	Espathra	Psychic																				
957	957	Tinkatink	Fairy	Steel																			
958	958	Tinkatuff	Fairy	Steel																			
959	959	Tinkaton	Fairy	Steel																			
960	960	Wiglett	Water																				
961	961	Wugtrio	Water																				
962	962	Bombirdier	Flying	Dark																			
963	963	Finizen	Water																				
964	964	Palafin	Water																				
965	965	Varoom	Steel	Poison																			
966	966	Revavroom	Steel	Poison																			
967	967	Cyclizar	Dragon	Normal																			
968	968	Orthworm	Steel																				
969	969	Glimmet	Rock	Poison																			
970	970	Glimmora	Rock	Poison																			
971	971	Greavard	Ghost																				
972	972	Houndstone	Ghost																				
973	973	Flamigo	Flying	Fighting																			
974	974	Cetoddle	Ice																				
975	975	Cetitan	Ice																				
976	976	Veluza	Water	Psychic																			
977	977	Dondozo	Water																				
978	978	Tatsugiri	Dragon	Water																			
979	979	Annihilape	Fighting	Ghost																			
980	980	Clodsire	Poison	Ground																			
981	981	Farigiraf	Normal	Psychic																			
982	982	Dudunsparce	Normal																				
983	983	Kingambit	Dark	Steel																			
984	984	Great Tusk	Ground	Fighting																			
985	985	Scream Tail	Fairy	Psychic																			
986	986	Brute Bonnet	Grass	Dark																			
987	987	Flutter Mane	Ghost	Fairy																			
988	988	Slither Wing	Bug	Fighting																			
989	989	Sandy Shocks	Electric	Ground																			
990	990	Iron Treads	Ground	Steel																			
991	991	Iron Bundle	Ice	Water																			
992	992	Iron Hands	Fighting	Electric																			
993	993	Iron Jugulis	Dark	Flying																			
994	994	Iron Moth	Fire	Poison																			
995	995	Iron Thorns	Rock	Electric																			
996	996	Frigibax	Dragon	Ice																			
997	997	Arctibax	Dragon	Ice																			
998	998	Baxcalibur	Dragon	Ice																			
999	999	Gimmighoul	Ghost																				
1000	1000	Gholdengo	Steel	Ghost																			
1001	1001	Wo-Chien	Dark	Grass																			
1002	1002	Chien-Pao	Dark	Ice																			
1003	1003	Ting-Lu	Dark	Ground																			
1004	1004	Chi-Yu	Dark	Fire																			
1005	1005	Roaring Moon	Dragon	Dark																			
1006	1006	Iron Valiant	Fairy	Fighting																			
1007	1007	Koraidon	Fighting	Dragon																			
1008	1008	Miraidon	Electric	Dragon																			
1009	1009	Walking Wake	Water	Dragon																			
1010	1010	Iron Leaves	Grass	Psychic																			
1011	1011	Dipplin	Grass	Dragon																			
1012	1012	Poltchageist	Grass	Ghost																			
1013	1013	Sinistcha	Grass	Ghost																			
1014	1014	Okidogi	Poison	Fighting																			
1015	1015	Munkidori	Poison	Psychic																			
1016	1016	Fezandipiti	Poison	Fairy																			
1017	1017	Ogerpon	Grass																				
1018	1018	Archaludon	Steel	Dragon																			
1019	1019	Hydrapple	Grass	Dragon																			
1020	1020	Gouging Fire	Fire	Dragon																			
1021	1021	Raging Bolt	Electric	Dragon																			
1022	1022	Iron Boulder	Rock	Psychic																			
1023	1023	Iron Crown	Steel	Psychic																			
1024	1024	Terapagos	Normal																				
1025	1025	Pecharunt	Poison	Ghost																			
